STATE,STATENAME,ST_CASE,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERSONS,PERMVIT,COUNTY,CITY,CITYNAME,MONTH,MONTHNAME,DAY,DAYNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,TWAY_ID,TWAY_ID2,ROUTE,ROUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,NHS,NHSNAME,SP_JUR,SP_JURNAME,MILEPT,MILEPTNAME,LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MIN,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,COUNTYNAME,FATALS,young,old,drink,truck,old_car
53,Washington,530039,0,0,2,2,0,2,2,11,0,NOT APPLICABLE,2,February,12,12,6,Friday,2021,10,10:00am-10:59am,23,23,SR-500,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,111,111,45.67065556,45.67065556,-122.4857556,-122.4857556,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,4,Snow,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),CLARK (11),1,0,0,0,0,0
53,Washington,530040,1,1,1,1,0,5,5,11,2370,VANCOUVER,2,February,10,10,4,Wednesday,2021,22,10:00pm-10:59pm,35,35,I-205,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,19,19,45.62376944,45.62376944,-122.5590889,-122.5590889,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),CLARK (11),1,0,0,0,0,0
53,Washington,530041,0,0,1,1,0,3,3,47,0,NOT APPLICABLE,2,February,13,13,7,Saturday,2021,1,1:00am-1:59am,5,5,SR-155,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,3,Indian Reservation,668,668,48.36681944,48.36681944,-119.2915556,-119.2915556,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,OKANOGAN (47),1,1,0,0,0,0
53,Washington,530042,2,2,2,2,0,3,3,7,2460,WENATCHEE,2,February,11,11,5,Thursday,2021,18,6:00pm-6:59pm,26,26,SR-285,,3,State Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,8,8,47.42840278,47.42840278,-120.3177167,-120.3177167,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CHELAN (7),2,0,0,0,0,0
53,Washington,530043,0,0,1,1,0,2,2,33,0,NOT APPLICABLE,2,February,13,13,7,Saturday,2021,20,8:00pm-8:59pm,56,56,CR-236TH AVE SE,,4,County Road,1,Rural,7,Local,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,27,27,47.21740278,47.21740278,-122.0269056,-122.0269056,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,0,0,0,0
53,Washington,530044,0,0,1,1,0,2,2,33,1960,SEATTLE,1,January,24,24,1,Sunday,2021,2,2:00am-2:59am,30,30,4TH AVE S,,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.58879167,47.58879167,-122.3290028,-122.3290028,20,Impact Attenuator/Crash Cushion,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,19,Other location within Interchange Area,1,Not an Intersection,3,On Median,0,None,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KING (33),1,0,0,0,0,0
53,Washington,530045,0,0,1,1,0,1,1,41,0,NOT APPLICABLE,2,February,1,1,2,Monday,2021,0,0:00am-0:59am,0,0,CR-CENTRALIA ALPHA RD,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,6,6,46.69326667,46.69326667,-122.9293056,-122.9293056,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,LEWIS (41),1,0,0,0,0,0
53,Washington,530046,0,0,2,2,0,2,2,77,0,NOT APPLICABLE,2,February,26,26,6,Friday,2021,10,10:00am-10:59am,44,44,I-82 RAMP,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,2,2,46.54045556,46.54045556,-120.4753694,-120.4753694,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Yes,20,Entrance/Exit Ramp,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,YAKIMA (77),1,1,0,0,0,1
53,Washington,530047,1,1,3,3,0,2,2,35,0,NOT APPLICABLE,2,February,19,19,6,Friday,2021,18,6:00pm-6:59pm,5,5,SR-160,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,32,32,47.50508611,47.50508611,-122.5814528,-122.5814528,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KITSAP (35),1,0,0,0,0,0
53,Washington,530048,1,1,4,4,0,5,5,11,0,NOT APPLICABLE,2,February,23,23,3,Tuesday,2021,3,3:00am-3:59am,8,8,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,91,91,45.74499167,45.74499167,-122.6611306,-122.6611306,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),CLARK (11),1,0,0,0,0,0
53,Washington,530049,0,0,1,1,0,1,1,59,0,NOT APPLICABLE,2,February,21,21,1,Sunday,2021,11,11:00am-11:59am,30,30,CR-COOK UNDERWOOD RD,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,112,112,45.73218056,45.73218056,-121.5576306,-121.5576306,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),SKAMANIA (59),1,0,0,0,0,0
53,Washington,530051,0,0,2,2,0,2,2,33,100,AUBURN,2,February,25,25,5,Thursday,2021,19,7:00pm-7:59pm,25,25,SR-18,,3,State Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,68,68,47.29860556,47.29860556,-122.1838972,-122.1838972,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,0,0,0,0
53,Washington,530052,0,0,2,2,0,2,2,5,0,NOT APPLICABLE,3,March,5,5,6,Friday,2021,23,11:00pm-11:59pm,54,54,SR-14,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,1728,1728,45.94558611,45.94558611,-119.4871667,-119.4871667,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,BENTON (5),1,1,0,0,0,1
53,Washington,530053,0,0,1,1,0,1,1,33,1960,SEATTLE,2,February,19,19,6,Friday,2021,16,4:00pm-4:59pm,45,45,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,3,3,47.68081111,47.68081111,-122.3209139,-122.3209139,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,5,Entrance/Exit Ramp Related,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KING (33),1,0,0,0,1,0
53,Washington,530054,0,0,1,1,0,1,1,33,1960,SEATTLE,2,February,21,21,1,Sunday,2021,9,9:00am-9:59am,59,59,I-5 RAMP,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1,1,47.64144722,47.64144722,-122.3221472,-122.3221472,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,5,Entrance/Exit Ramp Related,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,0,0,0,0
53,Washington,530055,1,1,2,2,0,1,1,67,0,NOT APPLICABLE,3,March,5,5,6,Friday,2021,22,10:00pm-10:59pm,21,21,I-5,,1,Interstate,1,Rural,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,970,970,46.91946111,46.91946111,-122.9479306,-122.9479306,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,2,Dark - Not Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,THURSTON (67),1,0,0,0,0,0
53,Washington,530056,0,0,2,2,0,2,2,53,0,NOT APPLICABLE,3,March,7,7,1,Sunday,2021,11,11:00am-11:59am,7,7,CR-128TH ST E,CANYON RD E,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,78,78,47.13988056,47.13988056,-122.3574028,-122.3574028,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,None,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,PIERCE (53),1,0,0,0,0,1
53,Washington,530057,1,1,2,2,0,2,2,53,2230,TACOMA,3,March,6,6,7,Saturday,2021,20,8:00pm-8:59pm,23,23,S 84TH ST,S Alaska St,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,9,9,47.18105,47.18105,-122.4580194,-122.4580194,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),PIERCE (53),1,0,0,0,0,0
53,Washington,530058,0,0,6,6,0,7,7,21,1660,PASCO,3,March,1,1,2,Monday,2021,14,2:00pm-2:59pm,40,40,I-182,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,63,63,46.26707778,46.26707778,-119.2378528,-119.2378528,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,FRANKLIN (21),1,0,0,0,1,0
53,Washington,530059,0,0,3,3,0,4,4,77,0,NOT APPLICABLE,2,February,25,25,5,Thursday,2021,12,12:00pm-12:59pm,20,20,US-97,ROCKY FORD RD,2,U.S. Highway,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,3,Indian Reservation,589,589,46.3387,46.3387,-120.3205306,-120.3205306,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,3,T-Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,YAKIMA (77),1,0,0,1,0,0
53,Washington,530060,0,0,1,1,0,1,1,67,0,NOT APPLICABLE,3,March,8,8,2,Monday,2021,12,12:00pm-12:59pm,26,26,CR-PACIFIC AVE SE,,4,County Road,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,48,48,47.039475,47.039475,-122.7722389,-122.7722389,5,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),THURSTON (67),1,0,0,1,0,0
53,Washington,530061,1,1,1,1,0,1,1,9,0,NOT APPLICABLE,3,March,10,10,4,Wednesday,2021,18,6:00pm-6:59pm,40,40,US-101,,2,U.S. Highway,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,2527,2527,48.100825,48.100825,-123.3374167,-123.3374167,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,5,Dusk,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CLALLAM (9),1,0,0,0,0,1
53,Washington,530062,0,0,1,1,0,3,3,25,0,NOT APPLICABLE,3,March,9,9,3,Tuesday,2021,2,2:00am-2:59am,6,6,CR-DODSON RD N,,4,County Road,1,Rural,5,Major Collector,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,278,278,47.27924722,47.27924722,-119.5551833,-119.5551833,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,GRANT (25),1,0,0,0,0,0
53,Washington,530063,0,0,1,1,0,1,1,43,0,NOT APPLICABLE,3,March,11,11,5,Thursday,2021,0,0:00am-0:59am,30,30,SR-174,,3,State Highway,1,Rural,5,Major Collector,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,406,406,47.77111389,47.77111389,-118.7227389,-118.7227389,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,LINCOLN (43),1,0,0,0,1,0
53,Washington,530064,0,0,1,1,0,1,1,33,0,NOT APPLICABLE,3,March,8,8,2,Monday,2021,7,7:00am-7:59am,21,21,SR-509,,3,State Highway,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,327,327,47.50324167,47.50324167,-122.3248972,-122.3248972,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,4,On Roadside,0,None,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),KING (33),1,0,0,0,0,0
53,Washington,530065,0,0,3,3,0,4,4,53,0,NOT APPLICABLE,2,February,26,26,6,Friday,2021,16,4:00pm-4:59pm,50,50,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1288,1288,47.17815833,47.17815833,-122.4658556,-122.4658556,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),PIERCE (53),1,0,0,0,0,0
53,Washington,530066,0,0,1,1,0,2,2,63,2110,SPOKANE,3,March,16,16,3,Tuesday,2021,3,3:00am-3:59am,24,24,N NAPA ST,,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.66075,47.66075,-117.3812333,-117.3812333,21,Bridge Pier or Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,SPOKANE (63),1,1,0,0,0,0
53,Washington,530067,0,0,1,1,0,1,1,11,2370,VANCOUVER,3,March,7,7,1,Sunday,2021,21,9:00pm-9:59pm,55,55,E MILL PLAIN BLVD,,6,Local Street - Municipality,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,45.62126944,45.62126944,-122.5743417,-122.5743417,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,3,On Median,0,None,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,CLARK (11),1,0,0,1,0,1
53,Washington,530068,0,0,2,2,0,2,2,53,1124,LAKEWOOD,3,March,5,5,6,Friday,2021,22,10:00pm-10:59pm,22,22,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1284,1284,47.17320556,47.17320556,-122.4697194,-122.4697194,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,3,Dark - Lighted,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,PIERCE (53),1,0,0,0,0,0
53,Washington,530069,1,1,2,1,1,1,1,33,1960,SEATTLE,2,February,24,24,4,Wednesday,2021,9,9:00am-9:59am,15,15,10TH AVE E,,6,Local Street - Municipality,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,0,None,47.63695556,47.63695556,-122.3200917,-122.3200917,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,KING (33),1,0,1,0,0,1
53,Washington,530070,1,1,1,1,0,1,1,67,1102,LACEY,3,March,16,16,3,Tuesday,2021,13,1:00pm-1:59pm,20,20,I-5,,1,Interstate,2,Urban,1,Interstate,1,State Highway Agency,1,This section IS ON the NHS,0,No Special Jurisdiction,1084,1084,47.04561944,47.04561944,-122.8357611,-122.8357611,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,THURSTON (67),1,1,0,1,0,0
53,Washington,530071,0,0,4,4,0,6,6,67,0,NOT APPLICABLE,3,March,20,20,7,Saturday,2021,16,4:00pm-4:59pm,10,10,SR-510,,3,State Highway,1,Rural,4,Minor Arterial,1,State Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,72,72,47.00545,47.00545,-122.6801694,-122.6801694,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,THURSTON (67),2,1,0,0,0,0
53,Washington,530072,0,0,2,2,0,3,3,53,0,NOT APPLICABLE,3,March,19,19,6,Friday,2021,17,5:00pm-5:59pm,5,5,CR-WOODLAND AVE E,72ND ST E,4,County Road,2,Urban,4,Minor Arterial,2,County Highway Agency,0,This section IS NOT on the NHS,0,No Special Jurisdiction,15,15,47.19138333,47.19138333,-122.3364194,-122.3364194,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,None,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,PIERCE (53),1,0,0,0,0,0
